C¢digo de Barras;Tipo de Produto;Descriá∆o;Preáo de Custo;Preáo Venda Varejo;Unidade;Ativo;Categoria do Produto;Subcategoria do Produto;Movimenta Estoque;Estoque m°nimo;Quantidade em Estoque;Marca;Modelo;C¢digo Balanáa;C¢digo Interno;Tags;Tipo;NCM;Origem;CEST;Categoria PDV;Bot∆o PDV;Categoria na Loja Virtual;Subcategoria na Loja Virtual;Nome na Loja Virtual;Preáo De;Preáo Por;Altura (cm);Largura (cm);Profundidade (cm);Peso (Kg);Descriá∆o do Produto;Garantia;Itens Inclusos;Especificaá‰es
5,60E+12;Produto;VINHO GRAO VASCO KANGA PACK 750ML + MINI MATEUS ROSE 187ML;30.33;60.00;Caixa;Sim;VINHOS;;Sim;0.000;-3.000;SOGRAPE;;;;;Mercadoria para Revenda;22042100;ESTRANG-IMP.DIRETA;202400;;;;;VINHO GRAO VASCO KANGA PACK 750ML + MINI MATEUS ROSE 187ML;0.00;60.00;0.000;0.000;0.000;0.000;VINHO GRAO VASCO KANGA PACK 750ML TINTO;;;
7,50E+12;Produto;TEQUILA CRISTALINO RESERVA 700ML;223.25;350.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;TEQUILA CRISTALINO RESERVA 700ML;0.00;350.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;KIT LICOR 43 COM CANECAS DE VIDRO;92.09;190.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;KIT LICOR 43 COM CANECAS DE VIDRO;0.00;190.00;0.000;0.000;0.000;0.000;;;;
7,37E+11;Produto;BYE BAD POS FESTA (4 CAPSULAS) RECOVERY PACK;9.20;20.00;Unidade;Sim;ENERGETICOS;;N∆o;0.000;0.000;DOUGH TABACARIA;;;;;;;;;;;;;BYE BAD POS FESTA (4 CAPSULAS) RECOVERY PACK;0.00;20.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;BUDWEISER ONE WAY 600ML CX C/12 NPAL;76.50;110.00;Caixa;Sim;;;Sim;0.000;15.000;;;;;;Mercadoria para Revenda;22030000;NACIONAL;302100;;;;;;0.00;110.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;BUDWEISER ONE WAY 600ML UNIDADE;6.49;10.00;Unidade;Sim;CERVEJAS;;N∆o;0.000;0.000;AMBEV;;;;;;;;;;;;;BUDWEISER ONE WAY 600ML UNIDADE;0.00;10.00;0.000;0.000;0.000;0.000;;;;
4,17E+12;Produto;CACHAÄA ARTESANAL VALE DE MINAS PRATA 700ML;16.90;28.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;CACHAÄA ARTESANAL VALE DE MINAS PRATA 700ML;0.00;28.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;ESPUMANTE SALTON CLASSIC BRUT 750ML;17.50;30.00;Unidade;Sim;ESPUMANTES;;N∆o;0.000;0.000;ATACAD«O;;;;;;;;;;;;;ESPUMANTE SALTON CLASSIC BRUT 750ML;0.00;30.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;BARRIL DE CARVALHO BREJO DOS BOIS 3 LITROS ENVELHECIDA;385.00;540.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;BREJO DOS BOIS;;;;;;;;;;;;;BARRIL DE CARVALHO BREJO DOS BOIS 3 LITROS ENVELHECIDA;0.00;540.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;MINIATURA  BREJO DOS BOIS ENVELHECIDA 50ML;4.99;10.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;BREJO DOS BOIS;;;;;;;;;;;;;MINIATURA  BREJO DOS BOIS ENVELHECIDA 50ML;0.00;10.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;MINIATURA BREJO DOS BOIS  TRADICIONAL 50ML;6.28;10.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;BREJO DOS BOIS;;;;;;;;;;;;;MINIATURA BREJO DOS BOIS  TRADICIONAL 50ML;0.00;10.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;MINIATURA BREJO DOS BOIS  BANANINHA 50ML;4.99;10.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;BREJO DOS BOIS;;;;;;;;;;;;;MINIATURA BREJO DOS BOIS  BANANINHA 50ML;0.00;10.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;KIT MIX DE CACHAÄA 250ML 4 SABORES;60.61;95.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;BREJO DOS BOIS;;;;;;;;;;;;;KIT MIX DE CACHAÄA 250ML 4 SABORES;0.00;95.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;KIT COPO ENVELHECIDA BREJO DOS BOIS;86.68;125.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;BREJO DOS BOIS;;;;;;;;;;;;;KIT COPO ENVELHECIDA BREJO DOS BOIS;0.00;125.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;KIT COPO TRADICIONAL BREJO DOS BOIS;63.58;95.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;BREJO DOS BOIS;;;;;;;;;;;;;KIT COPO TRADICIONAL BREJO DOS BOIS;0.00;95.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;KIT COPO BREJO DOS BOIS;60.83;95.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;BREJO DOS BOIS;;;;;;;;;;;;;KIT COPO BREJO DOS BOIS;0.00;95.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;KIT COPO BANANINHA BREJO DOS BOIS;69.30;105.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;BREJO DOS BOIS;;;;;;;;;;;;;KIT COPO BANANINHA BREJO DOS BOIS;0.00;105.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;CACHAÄA BABANINHA BREJO DOS BOIS 700ML;23.90;37.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;BREJO DOS BOIS;;;;;;;;;;;;;CACHAÄA BABANINHA BREJO DOS BOIS 700ML;0.00;37.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;CACHAÄA COM MEL DE ENGENHO BREJO DOS BOIS 700ML;23.90;37.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;BREJO DOS BOIS;;;;;;;;;;;;;CACHAÄA COM MEL DE ENGENHO BREJO DOS BOIS 700ML;0.00;37.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;MEL DE ENGENHO GOURMET BREJO DOS BOIS 420G;7.92;14.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;MEL DE ENGENHO GOURMET BREJO DOS BOIS 420G;0.00;14.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;CABARE ICE FRUTAS VERMELHAS LATA 269ML;4.41;7.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;MIX DISTRIBUIDORA;;;;;;;;;;;;;CABARE ICE FRUTAS VERMELHAS LATA 269ML;0.00;7.00;0.000;0.000;0.000;0.000;;;;
2,00E+12;Produto;AGUA MIN S GAS MELEVE 500ML PCT12UN;11.40;0.00;PC;Sim;;;Sim;0.000;1.000;;;;1125165;;Mercadoria para Revenda;22011000;NACIONAL;300500;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;BEB MIST CABARE ICE LIM LT 269ML PAC12;48.53;78.00;PC;Sim;;;Sim;0.000;75.000;;;;;;Mercadoria para Revenda;22060090;NACIONAL;;;;;;;0.00;78.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;CABARE ICE LIMAO LATA 269ML;4.06;7.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;CABARE ICE LIMAO LATA 269ML;0.00;7.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;MALZBIER BRAHMA LATA 350ML SH C/12 NPAL;37.90;0.00;Caixa;Sim;;;Sim;0.000;2.000;;;;;;Mercadoria para Revenda;22030000;NACIONAL;302100;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;PIR.BERBAU POP CHICLE 1X500G SORTIDO;6.71;0.00;PC;Sim;;;Sim;0.000;1.000;;;;;;Mercadoria para Revenda;17049020;NACIONAL;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;CONDOR PA LIXO 1506 DECOR UN;21.85;0.00;Unidade;Sim;;;Sim;0.000;1.000;;;;;;Mercadoria para Revenda;39249000;NACIONAL;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;CONDOR SACO LIXO 15 LT ROLO 60 UN;12.90;0.00;PC;Sim;;;Sim;0.000;1.000;;;;;;Mercadoria para Revenda;39232190;NACIONAL-IMP.INF. 40%;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;BOHEMIA LATA 310ML CX C/6 MULTPACK 06;11.96;15.00;Caixa;Sim;;;Sim;0.000;193.000;;;;;;Mercadoria para Revenda;22030000;NACIONAL;302100;;;;;;0.00;15.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;PATAGONIA AMB LAG NACIONAL LT SLEEK 350ML C 8 CX CARTAO;31.94;48.00;Caixa;Sim;;;Sim;0.000;2.000;;;;;;Mercadoria para Revenda;22030000;NACIONAL;302100;;;;;;0.00;48.00;0.000;0.000;0.000;0.000;;;;
5,41E+12;Produto;HOEGAARDEN WHITE ONE WAY 330ML CX C/24;151.68;204.00;Caixa;Sim;;;Sim;0.000;1.000;;;;;;Mercadoria para Revenda;22030000;ESTRANG-ADQUIRIDA NO MERC.INT.;302100;;;;;;0.00;204.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;PATAGONIA BOH PILS NACIONAL LT SLEEK 350ML C 8 CX CARTAO;31.94;48.00;Caixa;Sim;;;Sim;0.000;1.000;;;;;;Mercadoria para Revenda;22030000;NACIONAL;302100;;;;;;0.00;48.00;0.000;0.000;0.000;0.000;;;;
1,79E+13;Produto;COLORADO LAGER LT SLEEK 350ML C 8 CX CARTAO;31.94;48.00;Caixa;Sim;;;Sim;0.000;1.000;;;;;;Mercadoria para Revenda;22030000;NACIONAL;302100;;;;;;0.00;48.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;SUCO MARATA NECTAR CAJA;3.49;5.50;CXA1;Sim;;;Sim;0.000;0.000;;;;;;Mercadoria para Revenda;22029900;NACIONAL;1711200;;;;;;0.00;5.50;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;PEPS TORCIDA QUEIJO 70 GR;2.04;3.50;Unidade;Sim;;;Sim;0.000;3.000;;;;;;Mercadoria para Revenda;19059090;ESTRANG-IMP.DIRETA;;;;;;;0.00;3.50;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;TONICA ANTARCTICA LT 269ML SH C/15;29.90;0.00;Caixa;Sim;;;Sim;0.000;5.000;;;;;;Mercadoria para Revenda;22021000;NACIONAL;301200;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;DOCILE MAXMALLOWS UNI 15G;0.86;2.99;Unidade;Sim;;;Sim;0.000;43.000;;;;;;;;;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
50196388;Produto;BUCHANANÔS 12 ANOS 750ML;129.75;190.00;Unidade;Sim;WHISKY;;N∆o;0.000;0.000;;;;;;;;;;;;;;BUCHANANÔS 12 ANOS 750ML;0.00;190.00;0.000;0.000;0.000;0.000;;;;
5,01E+12;Produto;CIROC TRADICIONAL 3 LITROS;599.90;950.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;POTENCIAL DAS BEBIDAS - GYN;;;;;;;;;;;;;CIROC TRADICIONAL 3 LITROS;0.00;950.00;0.000;0.000;0.000;0.000;;;;
7,31E+12;Produto;ABSOLUT ELYX 4,5 LITRO;899.00;1350.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;POTENCIAL DAS BEBIDAS - GYN;;;;;;;;;;;;;ABSOLUT ELYX 4,5 LITRO;0.00;1350.00;0.000;0.000;0.000;0.000;;;;
5,90E+12;Produto;VODKA BELVEDERE 3 LITROS;1138.89;1650.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;POTENCIAL DAS BEBIDAS - GYN;;;;;;;;;;;;;VODKA BELVEDERE 3 LITROS;0.00;1650.00;0.000;0.000;0.000;0.000;;;;
5,00E+12;Produto;WHISKY OLD PARR 750ML;110.00;150.00;Unidade;N∆o;WHISKY;;N∆o;0.000;0.000;POTENCIAL DAS BEBIDAS - GYN;;;;;;22083020;;;;;;;WHISKY OLD PARR 750ML;0.00;150.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;SACOLA PRESENTE P/ 2 VINHOS PAPEL;1.80;4.00;Unidade;Sim;EMBALAGENS;;N∆o;0.000;0.000;PREMIER EMBALAGENS GYN;;;;;;;;;;;;;SACOLA PRESENTE P/ 2 VINHOS PAPEL;0.00;4.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;UD COPO TERMICO COLEMAN C/TPA 600ML BCO UN/0001/UN;125.00;200.00;Unidade;Sim;;;Sim;0.000;4.000;;;;;;Mercadoria para Revenda;96170010;ESTRANG-ADQUIRIDA NO MERC.INT.;;;;;;;0.00;200.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;CERV ITAIPAVA PILSEN LN 250 ML CX12;23.00;32.00;Caixa;Sim;;;Sim;0.000;-6.000;;;;;;Mercadoria para Revenda;22030000;NACIONAL-IMP.INF. 40%;302101;;;;;;0.00;32.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;CERVEJA ITAIPAVA LONG NECK 250ml;1.92;3.00;Unidade;Sim;CERVEJAS;;N∆o;0.000;0.000;;;;;;;22030000;;;;;;;CERVEJA ITAIPAVA LONG NECK 250ml;0.00;3.00;0.000;0.000;0.000;0.000;;;;
2,00E+12;Produto;CARV«O ESPECIAL 4 KG;5.00;10.00;Unidade;N∆o;ACESSORIOS CHURRASCO;;N∆o;0.000;0.000;;;;;;;;;;;;;;CARV«O ESPECIAL 4 KG;0.00;10.00;0.000;0.000;0.000;0.000;;;;
8,01E+12;Produto;CANTI ESPUMANTE HERITAGE BRUT;29.90;55.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;CANTI ESPUMANTE HERITAGE BRUT;0.00;55.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;AGUA TONICA PETRA LT 350ML PCT12;24.00;0.00;PC;Sim;;;Sim;0.000;3.000;;;;;;Mercadoria para Revenda;22021000;NACIONAL;301002;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,81E+12;Produto;VIN CHI CHILANO SUNSET BCO 750ML;14.90;33.00;Unidade;Sim;;;Sim;0.000;12.000;;;;;;Mercadoria para Revenda;22042100;ESTRANG-IMP.DIRETA;202400;;;;;;0.00;33.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;DRY RUB 400G;18.90;30.00;Unidade;Sim;;;Sim;0.000;0.000;;;;;;Mercadoria para Revenda;21039021;NACIONAL;1703500;;;;;;0.00;30.00;0.000;0.000;0.000;0.000;;;;
7,37E+11;Produto;BONê BLACK CANTAGALLO;39.90;65.00;Unidade;Sim;;;Sim;0.000;2.000;;;;;;Mercadoria para Revenda;65050019;NACIONAL;;;;;;;0.00;65.00;0.000;0.000;0.000;0.000;;;;
6,10E+11;Produto;BONê BRANCO CANTAGALLO;39.90;65.00;Unidade;Sim;;;Sim;0.000;3.000;;;;;;Mercadoria para Revenda;65050019;NACIONAL;;;;;;;0.00;65.00;0.000;0.000;0.000;0.000;;;;
7,37E+11;Produto;ABRIDOR DE PAREDE (BRONZE);36.90;50.00;Unidade;Sim;;;Sim;0.000;5.000;;;;;;Mercadoria para Revenda;44111490;NACIONAL;;;;;;;0.00;50.00;0.000;0.000;0.000;0.000;;;;
6,10E+11;Produto;ACENDEDOR RµPIDO INDIVIDUAL CARTELADO;1.35;2.50;Unidade;Sim;;;Sim;0.000;53.000;;;;;;Mercadoria para Revenda;44013900;NACIONAL;;;;;;;0.00;2.50;0.000;0.000;0.000;0.000;;;;
6,10E+11;Produto;ACENDEDOR RµPIDO - CAIXA C/ 04 UNIDADES;4.35;7.50;Unidade;Sim;;;Sim;0.000;48.000;;;;;;Mercadoria para Revenda;44013900;NACIONAL;;;;;;;0.00;7.50;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;COLORADO DEMOISELLE PORTER 600ml;10.33;16.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;22030000;;;;;;;COLORADO DEMOISELLE PORTER 600ml;0.00;16.00;0.000;0.000;0.000;0.000;;;;
78941229;Produto;CIGARRO LA MENTA;11.60;20.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;CIGARRO LA MENTA;0.00;20.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;KEROBOM SORVETE AGUA DE COCO;2.00;3.50;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;KEROBOM SORVETE AGUA DE COCO;0.00;3.50;0.000;0.000;0.000;0.000;;;;
2,00E+12;Produto;KEROBOM SORVETE MORANGO;2.00;3.50;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;KEROBOM SORVETE MORANGO;0.00;3.50;0.000;0.000;0.000;0.000;;;;
2,00E+12;Produto;KEROBOM SORVETE LIM«O;2.00;3.50;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;KEROBOM SORVETE LIM«O;0.00;3.50;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;MENTOS MORANGO,MAÄA VERDE-FRAMBOESA;1.08;2.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;MENTOS MORANGO,MAÄA VERDE-FRAMBOESA;0.00;2.00;0.000;0.000;0.000;0.000;;;;
7,62E+12;Produto;TRIDENT MELANCIA;4.83;8.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;21069050;;;;;;;;0.00;8.00;0.000;0.000;0.000;0.000;;;;
2,00E+12;Produto;BALAS ICHUENSE UNID;0.13;0.25;Unidade;Sim;DOCES E CHICLETES;;N∆o;0.000;0.000;;;;;;;;;;;;;;BALAS ICHUENSE UNID;0.00;0.25;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;CERVEJA PURO MALTE PILSEN LATA 350ML UNID;1.92;3.00;Unidade;Sim;CERVEJAS;;N∆o;0.000;0.000;IMPERIO;;;;;;;;;;;;;CERVEJA PURO MALTE PILSEN LATA 350ML UNID;0.00;3.00;0.000;0.000;0.000;0.000;;;;
2,00E+12;Produto;CERVEJA PURO MALTE PILSEN LATA CAIXA C/ 12 UNID;23.00;28.00;Unidade;Sim;CERVEJAS;;N∆o;0.000;0.000;;;;;;;;;;;;;;CERVEJA PURO MALTE PILSEN LATA CAIXA C/ 12 UNID;0.00;28.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;CAIXA DE BALA ICHUENSE 400g;13.00;20.00;Unidade;Sim;DOCES E CHICLETES;;N∆o;0.000;0.000;;;;;;;;;;;;;;CAIXA DE BALA ICHUENSE 400g;0.00;20.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;MINTY DOCILE 21g;4.70;8.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;MINTY DOCILE 21g;0.00;8.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;SUCO DA FRUTA LARANJA 200ML;1.26;2.50;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;SUCO DA FRUTA LARANJA 200ML;0.00;2.50;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;GELATINES BEIJO 70g;3.09;5.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;GELATINES BEIJO 70g;0.00;5.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;GELATINES DOCILE FESTA 80g;3.09;5.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;39139020;;;;;;;GELATINES DOCILE FESTA 80g;0.00;5.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;GELATINES AMORAS 80g;3.09;5.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;17049090;;;;;;;GELATINES AMORAS 80g;0.00;5.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;GELATIUNES UNICORNIO 80g;3.09;5.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;GELATIUNES UNICORNIO 80g;0.00;5.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;LAGUNITAS IPA CAIXA C/ 12 LATAS 350ML;71.92;100.00;Unidade;Sim;CERVEJAS;;N∆o;0.000;0.000;;;;;;;;;;;;;;LAGUNITAS IPA CAIXA C/ 12 LATAS 350ML;0.00;100.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;BLUE MOON CERVEJA DE TRIGO CAIXA C/ 12 LATAS DE 350ML;71.92;100.00;Unidade;Sim;CERVEJAS;;N∆o;0.000;0.000;;;;;;;;;;;;;;BLUE MOON CERVEJA DE TRIGO CAIXA C/ 12 LATAS DE 350ML;0.00;100.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;BLUE MOON CERV TRIGO LATA UNID 350ML;5.99;9.00;Unidade;Sim;CERVEJAS;;N∆o;0.000;0.000;;;;;;;;;;;;;;BLUE MOON CERV TRIGO LATA UNID 350ML;0.00;9.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;LAGUNITAS IPA LATA 350ML UNID;5.99;9.00;Unidade;Sim;CERVEJAS;;N∆o;0.000;0.000;;;;;;;;;;;;;;LAGUNITAS IPA LATA 350ML UNID;0.00;9.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;MORMAII ENERGETICO 1 LITRO UNID;5.50;9.00;Unidade;Sim;ENERGETICOS;;N∆o;0.000;0.000;;;;;;;;;;;;;;MORMAII ENERGETICO 1 LITRO UNID;0.00;9.00;0.000;0.000;0.000;0.000;;;;
5,00E+12;Produto;WHISKY WHITE HORSE 1LT;69.99;100.00;Unidade;Sim;WHISKY;;N∆o;0.000;0.000;;;;;;;22083020;;;;;;;;0.00;100.00;0.000;0.000;0.000;0.000;;;;
7,80E+12;Produto;VINHO LA GUARIDA CABERNET SAUVIGNON;18.33;40.00;Unidade;Sim;VINHOS;;N∆o;0.000;0.000;WINE;;;;;;;;;;;;;VINHO LA GUARIDA CABERNET SAUVIGNON;0.00;40.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;MORMAII ENERGETICO 269ML UNID;2.50;5.00;Unidade;Sim;ENERGETICOS;;N∆o;0.000;0.000;;;;;;;;;;;;;;MORMAII ENERGETICO 269ML UNID;0.00;5.00;0.000;0.000;0.000;0.000;;;;
2,00E+12;Produto;KIT DOS PAIS QUINTA DO MORGADO;25.00;50.00;Unidade;Sim;VINHOS;;N∆o;0.000;0.000;;;;;;;;;;;;;;KIT DOS PAIS QUINTA DO MORGADO;0.00;50.00;0.000;0.000;0.000;0.000;;;;
4,17E+12;Produto;CACHAÄA VALE DE MINAS 300ML BRANCA OU OURO;6.00;10.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;;;;;;;;;;;;;;CACHAÄA VALE DE MINAS 300ML BRANCA OU OURO;0.00;10.00;0.000;0.000;0.000;0.000;;;;
1,79E+13;Produto;VEJA MULTI USO TRADICIONAL L500P450*;90.48;0.00;Caixa;Sim;;;Sim;0.000;1.000;;;;;;Mercadoria para Revenda;34025000;NACIONAL;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;51 ICE CITRUS LONG NECK 275ML;4.09;6.50;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;MIX DISTRIBUIDORA;;;;;;;;;;;;;51 ICE CITRUS LONG NECK 275ML;0.00;6.50;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;AGUARD PIRASSUNUNGA 51 ICE KIWI;4.09;6.50;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;22089000;;;;;;;;0.00;6.50;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;LICOR STOCK CURAÄAU TRIPLE SEC;30.68;54.99;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;ESTRELA ATACADISTA;;;;;;22087000;;;;;;;LICOR STOCK CURAÄAU TRIPLE SEC;0.00;54.99;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;LICOR STOCK CURAÄAU BLUE;30.68;54.99;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;ESTRELA ATACADISTA;;;;;;22087000;;;;;;;LICOR STOCK CURAÄAU BLUE;0.00;54.99;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;VODKA KRISKOF TRADICIONAL;9.57;15.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;ESTRELA ATACADISTA;;;;;;22086000;;;;;;;VODKA KRISKOF TRADICIONAL;0.00;15.00;0.000;0.000;0.000;0.000;;;;
7,90E+11;Produto;COROTE TUTTI FRUTTI 500ML UNID;3.15;5.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;PORTAL DIST.;;;;;;;;;;;;;COROTE TUTTI FRUTTI 500ML UNID;0.00;5.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;CACHACA COROTE TRADICIONAL 500ML UNID;3.15;5.00;Unidade;Sim;BEBIDAS QUENTE;;N∆o;0.000;0.000;PORTAL DIST.;;;;;;22084000;;;;;;;CACHACA COROTE TRADICIONAL 500ML UNID;0.00;5.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;SKOL BEATS GT LONG NECK 269ML SIX-PACK SH C/4;143.82;0.00;Caixa;Sim;;;Sim;0.000;5.000;;;;;;Mercadoria para Revenda;22089000;NACIONAL;200300;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;PIRUL POP KISS FRAMBOESA 1X500G B;11.59;0.00;PC;Sim;;;Sim;0.000;2.000;;;;;;Mercadoria para Revenda;17049020;NACIONAL;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;MARLBORO (RED 2.5) BOX 1X10 (64331.02);101.44;0.00;PC;Sim;;;Sim;0.000;16.000;;;;;;Mercadoria para Revenda;24022000;NACIONAL;400100;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;NISSIN CUP NOODLES GALIN CAIPIRA 69 GR;3.69;0.00;Unidade;Sim;;;Sim;0.000;1.000;;;;;;Mercadoria para Revenda;19023000;NACIONAL;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;NISSIN LAMEN GALINHA CAIPIRA 85 GR;1.66;0.00;Unidade;Sim;;;Sim;0.000;1.000;;;;;;Mercadoria para Revenda;19023000;NACIONAL-IMP.INF. 40%;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
